participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an
47,21.0,easy,explanation,Experiment 1 (no preview),3,hidden,3.0,a,,a,2.0,,,1.0,2,0.0,2990.059000035748,0.0004495814364325265,0.49999864110657505,1.7872714660236384,0.0,0.00024975024975024975,0.9990013315579229,2.394492591102289,0.0
47,21.0,easy,explanation,Experiment 1 (no preview),4,hidden,0.0,b,,a,0.0,,,2.0,2,1.0,4054.9139999999898,0.6664650184198786,0.0004430229675598252,2.0321984281169367,1.0,0.6665278240586472,0.00011106175033318526,2.035590810582717,1.0
47,21.0,easy,explanation,Experiment 1 (no preview),5,visible,3.0,a,0.0,a,2.0,,,1.0,2,0.0,1084.3310000000056,0.00019976522530101856,0.49925116494690397,1.7885149717336364,0.0,,,,
47,21.0,easy,explanation,Experiment 1 (no preview),6,visible,2.0,a,0.0,b,2.0,,,1.0,1,1.0,3337.830000035756,0.00011095083646800566,0.6662780010361364,2.035265950230397,1.0,,,,
47,21.0,easy,explanation,Experiment 1 (no preview),7,visible,3.0,a,1.0,b,0.0,,,1.0,2,0.0,3764.393999999971,0.00019924299604141398,0.4982569721115539,1.7868597472053473,0.0,,,,
47,21.0,easy,explanation,Experiment 1 (no preview),8,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,525.5590000000084,0.6663604817375077,0.00023565089283053982,2.0341287391287657,1.0,0.6665278240586472,0.00011106175033318526,2.035590810582717,1.0
47,21.0,easy,explanation,Experiment 1 (no preview),9,hidden,2.0,b,,b,2.0,,,2.0,2,1.0,1106.062000035774,0.6660121523639908,0.00019443628858981327,2.0340853732725392,1.0,0.9990013315579229,8.330556481172944e-05,2.396154271173612,1.0
47,21.0,easy,explanation,Experiment 1 (no preview),10,hidden,3.0,a,,b,0.0,,,1.0,2,0.0,535.1170000000275,0.00039905203497972983,0.4986106879142035,1.7854586847804803,0.0,0.00019984012789768188,0.00012493753123438283,0.0007478116389712581,1.0
47,21.0,easy,explanation,Experiment 1 (no preview),11,hidden,2.0,a,,a,2.0,,,1.0,2,0.0,570.843000011926,0.00019443628858981327,0.6660121523639908,2.0340853732725392,0.0,8.330556481172944e-05,0.9990013315579229,2.396154271173612,0.0
47,21.0,easy,explanation,Experiment 1 (no preview),12,hidden,3.0,a,,b,2.0,,,1.0,2,0.0,1189.501000035787,0.000599333461602615,0.5000607794566084,1.7858853171665905,0.0,0.00019984012789768188,0.9996251874062968,2.395558068880757,0.0
47,21.0,easy,explanation,Experiment 1 (no preview),13,visible,0.0,b,2.0,b,2.0,,,2.0,2,1.0,2423.101000035764,0.9992921270373254,8.322237017310256e-05,2.396419667179181,1.0,,,,
47,21.0,easy,explanation,Experiment 1 (no preview),14,hidden,0.0,a,,a,3.0,,,2.0,2,1.0,966.6960000357358,0.3329731593554319,0.0002360487817902386,1.4631478462183665,1.0,0.33330556481172946,0.00011106175033318526,1.465162984312467,1.0
47,21.0,easy,explanation,Experiment 1 (no preview),15,visible,0.0,b,2.0,a,3.0,,,2.0,2,1.0,657.2010000000009,0.33318063768848666,0.00011095083646800566,1.4648757388147235,1.0,,,,
47,21.0,easy,explanation,Experiment 1 (no preview),16,visible,0.0,a,2.0,a,0.0,,,2.0,2,1.0,776.2780000357889,0.6658621837549935,0.00011102012299048165,2.0347224653843337,1.0,,,,
47,21.0,easy,explanation,Experiment 1 (no preview),17,visible,0.0,a,2.0,b,2.0,,,2.0,2,1.0,706.2339999999967,0.9986684790485189,8.327434083691245e-05,2.395851669121256,1.0,,,,
47,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,0.0,b,,b,2.0,,,2.0,2,1.0,583.1280000119004,0.9994170892046945,0.00041640178215456133,2.39320984114578,1.0,0.9996668147490004,8.330556481172944e-05,2.396759622383632,1.0
47,21.0,easy,explanation,Experiment 1 (no preview),19,visible,0.0,b,2.0,a,0.0,,,2.0,2,1.0,489.1510000357521,0.6662780010361364,0.00011095083646800566,2.035265950230397,1.0,,,,
47,21.0,easy,explanation,Experiment 1 (no preview),20,visible,3.0,a,1.0,a,0.0,,,1.0,2,0.0,655.1809999999823,0.00019924299604141398,0.4982569721115539,1.7868597472053473,0.0,,,,
48,21.0,easy,explanation,Experiment 1 (no preview),1,hidden,0.0,b,,a,0.0,,,2.0,2,1.0,11162.002000143051,0.5998050301003238,0.12526566620747084,1.1335213234384762,1.0,0.5998600559776089,0.25,0.6929472405412846,1.0
48,21.0,easy,explanation,Experiment 1 (no preview),2,visible,0.0,b,2.0,a,0.0,,,2.0,2,1.0,12711.751000190736,0.5996801699152405,1.666222340709144e-05,1.945286536169435,1.0,,,,
48,21.0,easy,explanation,Experiment 1 (no preview),3,hidden,3.0,b,,a,0.0,,,2.0,2,1.0,6949.8180000477005,0.7489892397695587,0.0014911141445068366,2.124075262950595,1.0,0.9990013315579229,0.0009960159362549803,2.387076096124007,1.0
48,21.0,easy,explanation,Experiment 1 (no preview),4,visible,2.0,a,0.0,a,2.0,,,1.0,2,0.0,7737.413,6.662890695494662e-05,0.14996501399440224,0.9154847108611498,0.0,,,,
48,21.0,easy,explanation,Experiment 1 (no preview),5,visible,0.0,a,2.0,b,2.0,,,2.0,2,1.0,1759.5490000476711,0.24995001332977873,9.993003997921022e-05,1.2516213378064474,1.0,,,,
48,21.0,easy,explanation,Experiment 1 (no preview),6,hidden,2.0,a,,a,2.0,,,1.0,1,1.0,7490.139000143041,0.00016660776856854798,0.15048829066516145,0.9165772982747405,1.0,9.996001599360256e-05,0.25,1.2517638676029874,1.0
48,21.0,easy,explanation,Experiment 1 (no preview),7,visible,2.0,a,0.0,b,2.0,,,1.0,2,0.0,2848.71800019074,1.666222340709144e-05,0.5996801699152405,1.9452865361694351,0.0,,,,
48,21.0,easy,explanation,Experiment 1 (no preview),8,visible,0.0,b,2.0,b,2.0,,,2.0,1,0.0,5768.2900001430535,0.9995002332311543,2.499000399840064e-05,2.3971909673112743,0.0,,,,
48,21.0,easy,explanation,Experiment 1 (no preview),9,visible,3.0,a,1.0,b,0.0,,,1.0,1,1.0,8379.174000190746,0.00024900398406374507,0.7487519970043272,2.1361099009308435,1.0,,,,
48,21.0,easy,explanation,Experiment 1 (no preview),10,hidden,3.0,a,,b,0.0,,,1.0,1,1.0,759.5040001430316,0.0014911141445068366,0.7489892397695587,2.124075262950595,1.0,0.0009960159362549803,0.9990013315579229,2.387076096124007,1.0
48,21.0,easy,explanation,Experiment 1 (no preview),11,hidden,3.0,a,,a,2.0,,,1.0,2,0.0,7181.874000190757,0.001245152360008671,0.2501250739433704,1.2407456178569738,0.0,0.00024975024975024975,0.25,1.2502685795741957,0.0
48,21.0,easy,explanation,Experiment 1 (no preview),12,visible,0.0,a,2.0,a,0.0,,,2.0,2,1.0,2680.0620000477065,0.14996501399440224,6.662890695494662e-05,0.9154847108611499,1.0,,,,
48,21.0,easy,explanation,Experiment 1 (no preview),13,visible,0.0,b,2.0,a,3.0,,,2.0,2,1.0,3370.004000000016,0.39982008995682006,1.666222340709144e-05,1.608911419242832,1.0,,,,
48,21.0,easy,explanation,Experiment 1 (no preview),14,hidden,2.0,b,,b,2.0,,,2.0,2,1.0,6707.031000095361,0.15048829066516145,0.00016660776856854798,0.9165772982747405,1.0,0.25,9.996001599360256e-05,1.2517638676029874,1.0
48,21.0,easy,explanation,Experiment 1 (no preview),15,hidden,3.0,a,,b,2.0,,,1.0,2,0.0,1935.95600014308,0.0024868645473210666,0.25017461816028835,1.2286972994905143,0.0,0.0009960159362549803,0.0003328894806924102,0.006587517597038521,1.0
48,21.0,easy,explanation,Experiment 1 (no preview),16,visible,3.0,a,0.0,a,2.0,,,1.0,2,0.0,4337.306999999972,0.0009957172509482265,0.062499999999999986,0.4755998892835426,0.0,,,,
48,21.0,easy,explanation,Experiment 1 (no preview),17,visible,3.0,a,1.0,a,0.0,,,1.0,2,0.0,2767.021000095352,0.0009950212465716366,0.18737512487512484,1.0457171965825989,0.0,,,,
48,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,0.0,a,,a,3.0,,,2.0,2,1.0,5240.755000143079,0.10015565593421002,0.00021627024563859666,0.6917647903465951,1.0,9.996001599360256e-05,6.664889362836577e-05,0.0003328339612107519,1.0
48,21.0,easy,explanation,Experiment 1 (no preview),19,hidden,0.0,a,,a,0.0,,,2.0,1,0.0,3690.331000190752,0.46224033688788135,0.00011670847672066584,1.7255928139460022,0.0,9.996001599360256e-05,6.664889362836577e-05,0.0003328339612107519,0.0
48,21.0,easy,explanation,Experiment 1 (no preview),20,hidden,0.0,b,,b,2.0,,,2.0,2,1.0,708.3930001907283,0.9995503128009201,0.25009567992461385,1.1444500803201274,1.0,0.9998000533191149,0.9997001199520191,9.086916052938528e-05,1.0
49,21.0,easy,explanation,Experiment 1 (no preview),1,hidden,2.0,a,,a,2.0,,,1.0,1,1.0,6718.799000762927,0.00017418153433759113,0.5831154003214404,1.9197533201073154,1.0,8.330556481172943e-05,0.999400479616307,2.396517396841305,1.0
49,21.0,easy,explanation,Experiment 1 (no preview),2,visible,0.0,b,2.0,b,2.0,,,2.0,2,1.0,1775.895999237051,0.9992278411992878,8.325562142754973e-05,2.3963608539296093,1.0,,,,
49,21.0,easy,explanation,Experiment 1 (no preview),3,visible,0.0,a,2.0,b,2.0,,,2.0,2,1.0,3182.6169996185345,0.9991280149272076,8.326393977934516e-05,2.3962699517862704,1.0,,,,
49,21.0,easy,explanation,Experiment 1 (no preview),4,hidden,3.0,a,,a,2.0,,,1.0,1,1.0,6710.158000762953,0.0005824178229602457,0.6246379670263674,1.9746947050499055,1.0,0.00024975024975024975,0.999400479616307,2.3948557167699818,1.0
49,21.0,easy,explanation,Experiment 1 (no preview),5,hidden,0.0,b,,a,0.0,,,2.0,2,1.0,1198.8710000000135,0.5831804126482586,0.00014088805576064278,1.920180897047352,1.0,0.5832222592469176,9.087604507451837e-05,1.9207416890424884,1.0
49,21.0,easy,explanation,Experiment 1 (no preview),6,visible,0.0,b,2.0,a,0.0,,,2.0,2,1.0,4991.128999237058,0.5829308423951953,9.082156303310678e-05,1.920315609360008,1.0,,,,
49,21.0,easy,explanation,Experiment 1 (no preview),7,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,712.6460007629357,0.5831720500186304,0.00013255827383423964,1.9202518403259417,1.0,0.5832222592469176,9.087604507451837e-05,1.9207416890424884,1.0
49,21.0,easy,explanation,Experiment 1 (no preview),8,visible,2.0,a,0.0,a,2.0,,,1.0,2,0.0,1680.2910003814611,9.083063732381491e-05,0.5828726056142756,1.920230240278102,0.0,,,,
49,21.0,easy,explanation,Experiment 1 (no preview),9,hidden,0.0,a,,a,3.0,,,2.0,2,1.0,10099.442000762969,0.4163615456744191,0.0002988921249463699,1.6386525407454753,1.0,0.4166111296234588,9.087604507451837e-05,1.6412118906501825,1.0
49,21.0,easy,explanation,Experiment 1 (no preview),10,hidden,3.0,a,,b,0.0,,,1.0,1,1.0,3384.885999237071,0.0004158761810022952,0.49935582950593194,1.7865351369365778,1.0,0.00033288948069241014,0.00016655562958027982,0.0016591955072936104,0.0
49,21.0,easy,explanation,Experiment 1 (no preview),11,visible,2.0,a,0.0,b,2.0,,,1.0,2,0.0,3550.750999237061,9.082156303310678e-05,0.5829308423951953,1.920315609360008,0.0,,,,
49,21.0,easy,explanation,Experiment 1 (no preview),12,visible,3.0,a,1.0,a,0.0,,,1.0,2,0.0,2320.1700007629115,0.00033239114314646346,0.12493756243756242,0.8073342779797881,0.0,,,,
49,21.0,easy,explanation,Experiment 1 (no preview),13,visible,0.0,b,2.0,a,3.0,,,2.0,2,1.0,3120.544999237056,0.4164029628365051,9.082156303310678e-05,1.6408094069994255,1.0,,,,
49,21.0,easy,explanation,Experiment 1 (no preview),14,visible,3.0,a,0.0,a,2.0,,,1.0,2,0.0,3165.738000000012,0.000332723146841298,0.4994506392887687,1.7875217401426333,0.0,,,,
49,21.0,easy,explanation,Experiment 1 (no preview),15,hidden,3.0,a,,b,2.0,,,1.0,2,0.0,13544.873000381456,0.001081268036963717,0.49975000065071323,1.7805880754785905,0.0,0.00033288948069241014,0.9995003331112592,2.3941175606703924,0.0
49,21.0,easy,explanation,Experiment 1 (no preview),16,hidden,3.0,b,,a,0.0,,,2.0,2,1.0,1893.9560007629327,0.49935582950593194,0.0004158761810022952,1.7865351369365778,1.0,0.00016655562958027982,0.00033288948069241014,0.001659195507293582,0.0
49,21.0,easy,explanation,Experiment 1 (no preview),17,visible,0.0,a,2.0,a,0.0,,,2.0,1,0.0,2130.621999618539,0.5828726056142756,9.083063732381491e-05,1.920230240278102,0.0,,,,
49,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,2.0,b,,b,2.0,,,2.0,2,1.0,780.7129999999888,0.5831154003214404,0.00017418153433759113,1.9197533201073154,1.0,0.999400479616307,8.330556481172943e-05,2.396517396841305,1.0
49,21.0,easy,explanation,Experiment 1 (no preview),19,visible,3.0,a,1.0,b,0.0,,,1.0,2,0.0,771.2630007629632,8.322237017310254e-05,0.4990021206338571,1.7892630748157388,0.0,,,,
49,21.0,easy,explanation,Experiment 1 (no preview),20,hidden,0.0,b,,b,2.0,,,2.0,2,1.0,708.7910000000265,0.9994359913273851,0.00028314552657483544,2.3945549519008495,1.0,0.9997273718647764,8.330556481172943e-05,2.396814689470887,1.0
50,21.0,easy,explanation,Experiment 1 (no preview),1,hidden,0.0,a,,a,3.0,,,2.0,1,0.0,4931.665999999997,0.3842861585275749,0.00026622525423371213,1.574847067619091,0.0,0.38457397723777303,0.00016655562958027982,1.5764357506892737,0.0
50,21.0,easy,explanation,Experiment 1 (no preview),2,visible,2.0,a,0.0,b,2.0,,,1.0,2,0.0,3814.810999999987,0.00016643083765002485,0.6150877160670644,1.9655721040453722,0.0,,,,
50,21.0,easy,explanation,Experiment 1 (no preview),3,visible,3.0,a,1.0,a,0.0,,,1.0,2,0.0,1749.078999999998,0.000993039793019159,0.7987618560278276,2.1859664991080368,0.0,,,,
50,21.0,easy,explanation,Experiment 1 (no preview),4,hidden,0.0,b,,b,2.0,,,2.0,2,1.0,5908.9679999999935,0.9993006208616924,0.0003268158186037721,2.3939964420114874,1.0,0.9995003331112592,7.689941556444173e-05,2.3966722283416746,1.0
50,21.0,easy,explanation,Experiment 1 (no preview),5,visible,2.0,a,0.0,a,2.0,,,1.0,2,0.0,5246.813999976148,0.0001665056828700898,0.6148112307563246,1.9651846367617474,0.0,,,,
50,21.0,easy,explanation,Experiment 1 (no preview),6,hidden,3.0,a,,b,2.0,,,1.0,2,0.0,4691.918999952322,0.002984159286886391,0.20077641018634507,1.0717919823467366,0.0,0.0009960159362549803,0.0009960159362549805,0.0,0.0
50,21.0,easy,explanation,Experiment 1 (no preview),7,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,1723.5279999761551,0.6151102197374018,0.0002664903987581274,1.9646051388775438,1.0,0.6152722239310982,0.00016655562958027982,1.9658288462212312,1.0
50,21.0,easy,explanation,Experiment 1 (no preview),8,hidden,0.0,b,,a,0.0,,,2.0,2,1.0,4454.114999976155,0.6152073833881592,0.0004162428001235335,1.9632485722850839,1.0,0.6152722239310982,0.00016655562958027982,1.9658288462212312,1.0
50,21.0,easy,explanation,Experiment 1 (no preview),9,visible,0.0,b,2.0,a,0.0,,,2.0,2,1.0,5648.84099997615,0.6150877160670644,0.00016643083765002485,1.9655721040453722,1.0,,,,
50,21.0,easy,explanation,Experiment 1 (no preview),10,visible,0.0,a,2.0,a,0.0,,,2.0,2,1.0,1923.7189999523107,0.6148112307563246,0.0001665056828700898,1.9651846367617474,1.0,,,,
50,21.0,easy,explanation,Experiment 1 (no preview),11,hidden,2.0,b,,b,2.0,,,2.0,2,1.0,3386.7799999523268,0.6152711591568016,0.0002435658509024628,1.9650588312866772,1.0,0.9992507492507492,7.689941556444173e-05,2.3964452050432357,1.0
50,21.0,easy,explanation,Experiment 1 (no preview),12,hidden,3.0,a,,b,0.0,,,1.0,1,1.0,2440.085999976145,0.0019884756868809653,0.7973541552528176,2.1745907826074236,1.0,0.0009960159362549803,0.9970119521912354,2.3852642856712984,1.0
50,21.0,easy,explanation,Experiment 1 (no preview),13,visible,0.0,a,2.0,b,2.0,,,2.0,2,1.0,1524.6019999523414,0.9987514567377992,7.687635496401256e-05,2.395991120621812,1.0,,,,
50,21.0,easy,explanation,Experiment 1 (no preview),14,visible,3.0,a,1.0,b,0.0,,,1.0,1,1.0,2890.919999952312,0.0009950212465716366,0.7971712271616972,2.1841755115015693,1.0,,,,
50,21.0,easy,explanation,Experiment 1 (no preview),15,hidden,2.0,a,,a,2.0,,,1.0,1,1.0,2819.7879999523284,0.0002435658509024628,0.6152711591568016,1.9650588312866772,1.0,7.689941556444173e-05,0.9992507492507492,2.3964452050432357,1.0
50,21.0,easy,explanation,Experiment 1 (no preview),16,hidden,3.0,b,,a,0.0,,,2.0,2,1.0,502.1079999761423,0.7973541552528176,0.0019884756868809653,2.1745907826074236,1.0,0.9970119521912354,0.0009960159362549803,2.3852642856712984,1.0
50,21.0,easy,explanation,Experiment 1 (no preview),17,visible,0.0,b,2.0,a,3.0,,,2.0,2,1.0,3000.2119999761344,0.38445865117502676,0.00016643083765002485,1.576198973458718,1.0,,,,
50,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,3.0,a,,a,2.0,,,1.0,2,0.0,1785.6879999522937,0.0011960288877783053,0.20035619247827693,1.087909562779989,0.0,0.00019984012789768188,0.0003328894806924102,0.0013269591709783339,0.0
50,21.0,easy,explanation,Experiment 1 (no preview),19,visible,3.0,a,0.0,a,2.0,,,1.0,1,1.0,442.8389999761712,0.0009957172509482265,0.19989008792965626,1.0883379214709463,1.0,,,,
50,21.0,easy,explanation,Experiment 1 (no preview),20,visible,0.0,b,2.0,b,2.0,,,2.0,2,1.0,603.4759999522939,0.9992006029034088,7.684179861971312e-05,2.396400161068504,1.0,,,,
51,21.0,easy,explanation,Experiment 1 (no preview),1,visible,0.0,b,2.0,b,2.0,,,2.0,1,0.0,9026.0,0.9993945756282117,0.0001107298925134646,2.396238049166116,0.0,,,,
51,21.0,easy,explanation,Experiment 1 (no preview),2,visible,2.0,a,0.0,a,2.0,,,1.0,2,0.0,5453.0,7.687059269503975e-05,0.5537601924598364,1.8768020094063769,0.0,,,,
51,21.0,easy,explanation,Experiment 1 (no preview),3,visible,0.0,b,2.0,a,0.0,,,2.0,2,1.0,7634.0,0.5552116350753987,7.666963643426909e-05,1.8790217018418551,1.0,,,,
51,21.0,easy,explanation,Experiment 1 (no preview),4,hidden,2.0,b,,b,2.0,,,2.0,2,1.0,7868.0,0.5539823177449252,0.00018796046182804863,1.8760322876444306,1.0,0.9970119521912352,0.00011106175033318526,2.3940651683467817,1.0
51,21.0,easy,explanation,Experiment 1 (no preview),5,hidden,0.0,a,,a,3.0,,,2.0,1,0.0,3476.0,0.44303112044403625,0.0002019633939348273,1.6899788471346562,0.0,0.44435806308307413,7.689941556444171e-05,1.6936683499121679,0.0
51,21.0,easy,explanation,Experiment 1 (no preview),6,hidden,0.0,b,,a,0.0,,,2.0,2,1.0,8784.0,0.5553863612157619,0.001070950232427537,1.869402178416959,1.0,0.5554198134162595,7.689941556444171e-05,1.8793370822173165,1.0
51,21.0,easy,explanation,Experiment 1 (no preview),7,visible,0.0,b,2.0,a,3.0,,,2.0,2,1.0,3370.0,0.44419151208491703,7.666963643426909e-05,1.693364640585724,1.0,,,,
51,21.0,easy,explanation,Experiment 1 (no preview),8,hidden,0.0,b,,b,2.0,,,2.0,1,0.0,1871.0,0.9995192954830814,0.001107068567344344,2.3864483189927324,0.0,0.9997693017533067,0.00011106175033318526,2.3965755239000823,0.0
51,21.0,easy,explanation,Experiment 1 (no preview),9,hidden,3.0,a,,a,2.0,,,1.0,1,1.0,856.0000000000582,0.00044949940131649936,0.39948240991434164,1.6039172743941144,1.0,0.00019984012789768185,0.0009960159362549805,0.007914476768016928,1.0
51,21.0,easy,explanation,Experiment 1 (no preview),10,visible,3.0,a,1.0,a,0.0,,,1.0,1,1.0,1083.0,0.0002493763721308632,0.5979282311202831,1.9404554312909217,1.0,,,,
51,21.0,easy,explanation,Experiment 1 (no preview),11,visible,3.0,a,1.0,b,0.0,,,1.0,2,0.0,1343.0,0.0002490039840637452,0.5988224390547442,1.9417395577677419,0.0,,,,
51,21.0,easy,explanation,Experiment 1 (no preview),12,visible,0.0,a,2.0,b,2.0,,,2.0,2,1.0,7034.0,0.9967819432819324,0.00011102012299048165,2.393855893621359,1.0,,,,
51,21.0,easy,explanation,Experiment 1 (no preview),13,hidden,2.0,a,,a,2.0,,,1.0,1,1.0,1005.0000000000582,0.00018796046182804863,0.5539823177449252,1.8760322876444306,1.0,0.00011106175033318526,0.9970119521912352,2.3940651683467817,1.0
51,21.0,easy,explanation,Experiment 1 (no preview),14,visible,3.0,a,0.0,a,2.0,,,1.0,1,1.0,751.0000000000582,0.0002496566402113629,0.39868523507886916,1.6043114641482779,1.0,,,,
51,21.0,easy,explanation,Experiment 1 (no preview),15,hidden,0.0,a,,a,0.0,,,2.0,1,0.0,1077.0,0.5551531287421735,0.00020159044756476,1.8776849313961665,0.0,0.5554198134162595,7.689941556444171e-05,1.8793370822173165,0.0
51,21.0,easy,explanation,Experiment 1 (no preview),16,visible,2.0,a,0.0,b,2.0,,,1.0,2,0.0,1121.0,7.666963643426909e-05,0.5552116350753987,1.8790217018418551,0.0,,,,
51,21.0,easy,explanation,Experiment 1 (no preview),17,hidden,3.0,a,,b,2.0,,,1.0,2,0.0,1977.0,0.0007485084962866001,0.4000295395467422,1.6020397790604441,0.0,0.0002497502497502498,0.0004990019960079841,0.0024832221525798665,0.0
51,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,3.0,b,,a,0.0,,,2.0,2,1.0,2395.0,0.5990633063427817,0.0004988350691293218,1.9395951690668565,1.0,0.9985029940119762,0.0002497502497502498,2.3940390424574094,1.0
51,21.0,easy,explanation,Experiment 1 (no preview),19,visible,0.0,a,2.0,a,0.0,,,2.0,1,0.0,1588.0,0.5537601924598364,7.687059269503975e-05,1.8768020094063769,0.0,,,,
51,21.0,easy,explanation,Experiment 1 (no preview),20,hidden,3.0,a,,b,0.0,,,1.0,1,1.0,2470.0,0.0004988350691293218,0.5990633063427817,1.9395951690668565,1.0,0.0002497502497502498,0.9985029940119762,2.3940390424574094,1.0
52,22.0,hard,explanation,Experiment 1 (no preview),1,hidden,2.0,a,,b,1.0,,,2.0,2,1.0,2016.2570000238484,0.33327365318978813,0.00039946219732997246,1.4622126712456147,1.0,0.00019984012789768188,0.0002497502497502498,0.0004979817897353714,0.0
52,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,3416.234000023862,0.2856026384204035,0.000366165673118238,1.345982249915257,1.0,0.2856938892061679,0.00019984012789768188,1.3478774285835298,1.0
52,22.0,hard,explanation,Experiment 1 (no preview),3,hidden,3.0,a,,a,3.0,,,1.0,1,1.0,1035.2230000357376,0.00040655386898331096,0.2857164948910118,1.3458751477092654,1.0,0.0002497502497502498,0.00012493753123438286,0.0012457934287065221,0.0
52,22.0,hard,explanation,Experiment 1 (no preview),4,hidden,2.0,b,,a,1.0,,,1.0,2,0.0,832.7430000000168,0.00039946219732997246,0.33327365318978813,1.4622126712456145,0.0,0.0002497502497502498,0.00019984012789768188,0.0004979817897352902,1.0
52,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,1.0,b,,b,2.0,,,1.0,2,0.0,3327.19899998809,0.0002996720027269901,0.23826686940547898,1.2156727136026524,0.0,0.00016655562958027982,0.00019984012789768185,0.00033223633631522526,0.0
52,22.0,hard,explanation,Experiment 1 (no preview),6,visible,0.0,b,3.0,b,3.0,,,2.0,2,1.0,2109.3940000238363,0.399480748290848,0.00014268995996806212,1.6069729868516711,1.0,,,,
52,22.0,hard,explanation,Experiment 1 (no preview),7,visible,1.0,b,3.0,a,2.0,,,1.0,2,0.0,1973.3379999880565,0.0001426899599680621,0.19987344568049759,1.096764469387828,0.0,,,,
52,22.0,hard,explanation,Experiment 1 (no preview),8,hidden,1.0,a,,a,0.0,,,2.0,1,0.0,671.2400000238558,0.3616912589490741,0.0002797339014569033,1.5269327772852666,0.0,0.39988009592326135,0.00016655562958027982,1.6075339047269281,0.0
52,22.0,hard,explanation,Experiment 1 (no preview),9,visible,0.0,a,3.0,a,0.0,,,2.0,1,0.0,808.1839999880758,0.28552260989609224,0.00019964055386848976,1.3474352407588268,0.0,,,,
52,22.0,hard,explanation,Experiment 1 (no preview),10,hidden,2.0,b,,b,3.0,,,1.0,2,0.0,333.2460000119172,0.0005575508123872315,0.4994757971565186,1.785325393437061,0.0,0.00012493753123438286,0.9990013315579227,2.395738384530995,0.0
52,22.0,hard,explanation,Experiment 1 (no preview),11,visible,2.0,b,1.0,a,1.0,,,1.0,2,0.0,1678.985999988101,0.00014978027567955627,0.3331112799696088,1.4643278244474576,0.0,,,,
52,22.0,hard,explanation,Experiment 1 (no preview),12,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,2329.303000035754,0.0005953444012025155,0.19998449062580234,1.0926247971291276,0.0,0.00019984012789768185,0.00016655562958027982,0.0003322363363151725,1.0
52,22.0,hard,explanation,Experiment 1 (no preview),13,visible,3.0,b,2.0,b,0.0,,,2.0,2,1.0,1402.485999999975,0.35692107187411437,0.0001497802756795563,1.5178437985740862,1.0,,,,
52,22.0,hard,explanation,Experiment 1 (no preview),14,hidden,3.0,b,,a,2.0,,,2.0,2,1.0,2444.403000011924,0.7136826569465549,0.23989118141340912,0.8729449219424525,1.0,0.9992507492507492,0.00012493753123438286,2.3959653081819035,1.0
52,22.0,hard,explanation,Experiment 1 (no preview),15,visible,3.0,a,0.0,b,3.0,,,1.0,2,0.0,1864.4070000238128,0.00019972031966752739,0.28540857573492334,1.3471386098244231,0.0,,,,
52,22.0,hard,explanation,Experiment 1 (no preview),16,visible,3.0,b,2.0,a,2.0,,,2.0,1,0.0,304.97299999999814,0.7134855792408619,7.492756419552017e-05,2.0954090186297583,0.0,,,,
52,22.0,hard,explanation,Experiment 1 (no preview),17,hidden,3.0,b,,b,3.0,,,2.0,1,0.0,2319.735000023851,0.2857164948910118,0.00040655386898331096,1.3458751477092654,0.0,0.00012493753123438286,0.0002497502497502498,0.00124579342870647,1.0
52,22.0,hard,explanation,Experiment 1 (no preview),18,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,2807.789999999979,0.29978518434627616,0.0001783268131069388,1.3839754977321927,1.0,,,,
52,22.0,hard,explanation,Experiment 1 (no preview),19,visible,1.0,a,0.0,a,3.0,,,1.0,2,0.0,263.5260000357521,0.00016638929572916768,0.3996403596547222,1.607055862716069,0.0,,,,
52,22.0,hard,explanation,Experiment 1 (no preview),20,visible,2.0,b,1.0,b,1.0,,,1.0,1,1.0,1009.1300000119372,0.00016643083765002488,0.2997851843462761,1.3840942527783477,1.0,,,,
53,22.0,hard,explanation,Experiment 1 (no preview),1,visible,1.0,b,3.0,a,2.0,,,1.0,2,0.0,2753.4969999940367,0.00011415767443155696,0.24979188865764487,1.2510272621720413,0.0,,,,
53,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,3.0,b,,a,2.0,,,2.0,2,1.0,2219.45500001192,0.5710697435767629,0.24990491930415729,0.6512116128805907,1.0,0.999400479616307,0.00014277555682467162,2.3959233683967733,1.0
