"participant_id","fsm_number","trial_number","state_current","response_current","state_next","state_1","response_1","state_2","response_2","state_3","response_time","response_time_lessThan300ms","trial_id"
45,21,34,2,"a",3,2,"b",2,"a",3,14999.4,0,"2a3"
45,21,35,3,"a",1,2,"a",3,"a",1,5147.329,0,"3a1"
45,21,36,1,"b",0,3,"a",1,"b",0,732.209000011935,0,"1b0"
45,21,37,0,"a",2,1,"b",0,"a",2,826.700000005949,0,"0a2"
45,21,38,2,"a",0,0,"a",2,"a",0,1491.57399998809,0,"2a0"
45,21,39,0,"a",2,2,"a",0,"a",2,556.442000011913,0,"0a2"
45,21,40,2,"a",3,0,"a",2,"a",3,564.071999988082,0,"2a3"
45,21,41,3,"a",1,2,"a",3,"a",1,2097.60200000001,0,"3a1"
45,21,42,1,"b",0,3,"a",1,"b",0,3052.05800000596,0,"1b0"
45,21,43,0,"a",2,1,"b",0,"a",2,1170.28800001193,0,"0a2"
45,21,44,2,"a",0,0,"a",2,"a",0,3798.37600001192,0,"2a0"
45,21,45,0,"a",2,2,"a",0,"a",2,913.090000011929,0,"0a2"
46,21,1,1,"a",0,NA,NA,NA,NA,NA,2333.2,0,"1a0"
46,21,2,0,"a",2,1,"a",0,"a",2,1748.81399998808,0,"0a2"
46,21,3,2,"a",0,0,"a",2,"a",0,1322.66599998808,0,"2a0"
46,21,4,0,"a",2,2,"a",0,"a",2,1996.07499998808,0,"0a2"
46,21,5,2,"b",2,0,"a",2,"b",2,2049.85399998807,0,"2b2"
46,21,6,2,"b",2,2,"b",2,"b",2,3093.71600001192,0,"2b2"
46,21,7,2,"a",3,2,"b",2,"a",3,2983.04599998808,0,"2a3"
46,21,8,3,"b",3,2,"a",3,"b",3,6828.56400002385,0,"3b3"
46,21,9,3,"b",3,3,"b",3,"b",3,3590.68299998807,0,"3b3"
46,21,10,3,"a",1,3,"b",3,"a",1,2884.33099998807,0,"3a1"
46,21,11,1,"b",0,3,"a",1,"b",0,1998.19800002384,0,"1b0"
46,21,12,0,"a",2,1,"b",0,"a",2,7132.13999998808,0,"0a2"
46,21,13,2,"a",0,0,"a",2,"a",0,2785.89499998809,0,"2a0"
46,21,14,0,"b",2,2,"a",0,"b",2,15007.93,0,"0b2"
46,21,15,2,"b",2,0,"b",2,"b",2,3146.99499998809,0,"2b2"
46,21,16,2,"b",2,2,"b",2,"b",2,4226.01299998807,0,"2b2"
46,21,17,2,"a",3,2,"b",2,"a",3,10821.739,0,"2a3"
46,21,18,3,"b",3,2,"a",3,"b",3,3798.30500003576,0,"3b3"
46,21,19,3,"a",1,3,"b",3,"a",1,5155.49099998808,0,"3a1"
46,21,20,1,"a",0,3,"a",1,"a",0,11393.6990000238,0,"1a0"
46,21,21,0,"a",2,1,"a",0,"a",2,1803.33600002385,0,"0a2"
46,21,22,2,"b",2,0,"a",2,"b",2,1433.22400002385,0,"2b2"
46,21,23,2,"a",0,2,"b",2,"a",0,1005.96500002383,0,"2a0"
46,21,24,0,"a",2,2,"a",0,"a",2,2060.06900002385,0,"0a2"
46,21,25,2,"a",0,0,"a",2,"a",0,1630.46000002383,0,"2a0"
46,21,26,0,"a",2,2,"a",0,"a",2,2235.41900002383,0,"0a2"
46,21,27,2,"b",2,0,"a",2,"b",2,1447.70000002385,0,"2b2"
46,21,28,2,"b",2,2,"b",2,"b",2,1019.49500002383,0,"2b2"
46,21,29,2,"a",0,2,"b",2,"a",0,1209.33700002384,0,"2a0"
46,21,30,0,"b",2,2,"a",0,"b",2,2373.97500002384,0,"0b2"
46,21,31,2,"a",3,0,"b",2,"a",3,2116.81100001192,0,"2a3"
46,21,32,3,"a",0,2,"a",3,"a",0,797.947000023851,0,"3a0"
46,21,33,0,"a",2,3,"a",0,"a",2,1508.38800002384,0,"0a2"
46,21,34,2,"a",3,0,"a",2,"a",3,2950.71599998808,0,"2a3"
46,21,35,3,"b",3,2,"a",3,"b",3,581.603999999992,0,"3b3"
46,21,36,3,"b",3,3,"b",3,"b",3,1108.88300002384,0,"3b3"
46,21,37,3,"a",0,3,"b",3,"a",0,1447.10999999999,0,"3a0"
46,21,38,0,"a",2,3,"a",0,"a",2,4291.25200002384,0,"0a2"
46,21,39,2,"a",0,0,"a",2,"a",0,1108.68800002383,0,"2a0"
46,21,40,0,"a",2,2,"a",0,"a",2,3151.01100002383,0,"0a2"
46,21,41,2,"a",0,0,"a",2,"a",0,1446.00399999999,0,"2a0"
46,21,42,0,"b",2,2,"a",0,"b",2,2138.02300002385,0,"0b2"
46,21,43,2,"b",2,0,"b",2,"b",2,1754.62100002385,0,"2b2"
46,21,44,2,"b",2,2,"b",2,"b",2,898.28400002385,0,"2b2"
46,21,45,2,"a",0,2,"b",2,"a",0,1308.62400002382,0,"2a0"
47,21,1,0,"b",2,NA,NA,NA,NA,NA,2440.04399999999,0,"0b2"
47,21,2,2,"b",2,0,"b",2,"b",2,1184.33400076294,0,"2b2"
47,21,3,2,"a",3,2,"b",2,"a",3,1648.527,0,"2a3"
47,21,4,3,"a",0,2,"a",3,"a",0,873.178999618525,0,"3a0"
47,21,5,0,"a",2,3,"a",0,"a",2,1369.213,0,"0a2"
47,21,6,2,"a",0,0,"a",2,"a",0,1024.50099961853,0,"2a0"
47,21,7,0,"a",2,2,"a",0,"a",2,1866.73300038147,0,"0a2"
47,21,8,2,"b",2,0,"a",2,"b",2,1971.77300038146,0,"2b2"
47,21,9,2,"b",2,2,"b",2,"b",2,547.994999618531,0,"2b2"
47,21,10,2,"b",2,2,"b",2,"b",2,571.171999618527,0,"2b2"
47,21,11,2,"b",2,2,"b",2,"b",2,507.437999999995,0,"2b2"
47,21,12,2,"a",3,2,"b",2,"a",3,824.747999618528,0,"2a3"
47,21,13,3,"a",1,2,"a",3,"a",1,483.289000381468,0,"3a1"
47,21,14,1,"a",0,3,"a",1,"a",0,776.550000381467,0,"1a0"
47,21,15,0,"a",2,1,"a",0,"a",2,697.876000762946,0,"0a2"
47,21,16,2,"a",0,0,"a",2,"a",0,569.815000762945,0,"2a0"
47,21,17,0,"a",2,2,"a",0,"a",2,678.927000762938,0,"0a2"
47,21,18,2,"a",0,0,"a",2,"a",0,745.175000000003,0,"2a0"
47,21,19,0,"b",2,2,"a",0,"b",2,1226.46499961853,0,"0b2"
47,21,20,2,"a",0,0,"b",2,"a",0,1129.2,0,"2a0"
47,21,21,0,"b",2,2,"a",0,"b",2,1223.35800038147,0,"0b2"
47,21,22,2,"a",3,0,"b",2,"a",3,1046.69199961853,0,"2a3"
47,21,23,3,"b",3,2,"a",3,"b",3,2803.71899961853,0,"3b3"
47,21,24,3,"a",1,3,"b",3,"a",1,1474.06200076293,0,"3a1"
47,21,25,1,"a",0,3,"a",1,"a",0,3031.81899923706,0,"1a0"
47,21,26,0,"a",2,1,"a",0,"a",2,944.329999618523,0,"0a2"
47,21,27,2,"a",0,0,"a",2,"a",0,1199.16500076294,0,"2a0"
47,21,28,0,"b",2,2,"a",0,"b",2,644.946000762953,0,"0b2"
47,21,29,2,"b",2,0,"b",2,"b",2,590.417999618541,0,"2b2"
47,21,30,2,"a",3,2,"b",2,"a",3,746.532999618532,0,"2a3"
47,21,31,3,"b",3,2,"a",3,"b",3,1782.80300038148,0,"3b3"
47,21,32,3,"a",0,3,"b",3,"a",0,332.551000762935,0,"3a0"
47,21,33,0,"b",2,3,"a",0,"b",2,3375.408,0,"0b2"
47,21,34,2,"b",2,0,"b",2,"b",2,422.847999618534,0,"2b2"
47,21,35,2,"b",2,2,"b",2,"b",2,419.548999999999,0,"2b2"
47,21,36,2,"a",0,2,"b",2,"a",0,495.670000762941,0,"2a0"
47,21,37,0,"b",2,2,"a",0,"b",2,1449.81499923707,0,"0b2"
47,21,38,2,"b",2,0,"b",2,"b",2,770.383999618527,0,"2b2"
47,21,39,2,"b",2,2,"b",2,"b",2,717.000999618525,0,"2b2"
47,21,40,2,"b",2,2,"b",2,"b",2,2756.19999961852,0,"2b2"
47,21,41,2,"b",2,2,"b",2,"b",2,870.568999618525,0,"2b2"
47,21,42,2,"a",0,2,"b",2,"a",0,460.760999237071,0,"2a0"
47,21,43,0,"a",2,2,"a",0,"a",2,725.632000000012,0,"0a2"
47,21,44,2,"a",3,0,"a",2,"a",3,663.202999237052,0,"2a3"
47,21,45,3,"b",3,2,"a",3,"b",3,536.580999618542,0,"3b3"
48,21,1,0,"b",2,NA,NA,NA,NA,NA,4722.30500014305,0,"0b2"
48,21,2,2,"a",0,0,"b",2,"a",0,3062.27099999999,0,"2a0"
48,21,3,0,"a",2,2,"a",0,"a",2,2223.48700009537,0,"0a2"
48,21,4,2,"b",2,0,"a",2,"b",2,2825.133,0,"2b2"
48,21,5,2,"b",2,2,"b",2,"b",2,2091.519,0,"2b2"
48,21,6,2,"a",3,2,"b",2,"a",3,3678.73600019074,0,"2a3"
48,21,7,3,"b",3,2,"a",3,"b",3,3124.84100009537,0,"3b3"
48,21,8,3,"a",1,3,"b",3,"a",1,1610.92700009537,0,"3a1"
48,21,9,1,"a",0,3,"a",1,"a",0,1935.81700014306,0,"1a0"
48,21,10,0,"a",2,1,"a",0,"a",2,2267.02500004768,0,"0a2"
48,21,11,2,"b",2,0,"a",2,"b",2,1447.33200019074,0,"2b2"
48,21,12,2,"b",2,2,"b",2,"b",2,986.693000190731,0,"2b2"
48,21,13,2,"b",2,2,"b",2,"b",2,801.156000143048,0,"2b2"
48,21,14,2,"b",2,2,"b",2,"b",2,1970.66800019074,0,"2b2"
48,21,15,2,"b",2,2,"b",2,"b",2,366.998000095366,0,"2b2"
48,21,16,2,"b",2,2,"b",2,"b",2,357.911000047694,0,"2b2"
48,21,17,2,"a",3,2,"b",2,"a",3,540.533000047697,0,"2a3"
48,21,18,3,"a",1,2,"a",3,"a",1,2313.75700000001,0,"3a1"
48,21,19,1,"a",0,3,"a",1,"a",0,848.492000143044,0,"1a0"
48,21,20,0,"a",2,1,"a",0,"a",2,1375.598,0,"0a2"
48,21,21,2,"a",0,0,"a",2,"a",0,1605.72700000001,0,"2a0"
48,21,22,0,"a",2,2,"a",0,"a",2,952.027000095375,0,"0a2"
48,21,23,2,"a",0,0,"a",2,"a",0,637.272000047669,0,"2a0"
48,21,24,0,"a",2,2,"a",0,"a",2,565.078000143054,0,"0a2"
48,21,25,2,"a",3,0,"a",2,"a",3,945.649000000005,0,"2a3"
48,21,26,3,"a",0,2,"a",3,"a",0,896.865000190737,0,"3a0"
48,21,27,0,"a",2,3,"a",0,"a",2,614.905000143044,0,"0a2"
48,21,28,2,"a",0,0,"a",2,"a",0,669.458000095357,0,"2a0"
48,21,29,0,"a",2,2,"a",0,"a",2,800.199000095367,0,"0a2"
48,21,30,2,"b",2,0,"a",2,"b",2,593.871000047686,0,"2b2"
48,21,31,2,"b",2,2,"b",2,"b",2,367.371000190731,0,"2b2"
48,21,32,2,"b",2,2,"b",2,"b",2,806.077000095363,0,"2b2"
48,21,33,2,"b",2,2,"b",2,"b",2,187.900000047695,1,"2b2"
48,21,34,2,"b",2,2,"b",2,"b",2,988.406000143063,0,"2b2"
48,21,35,2,"b",2,2,"b",2,"b",2,354.97099999999,0,"2b2"
48,21,36,2,"a",0,2,"b",2,"a",0,1206.71800009537,0,"2a0"
48,21,37,0,"a",2,2,"a",0,"a",2,689.320000190724,0,"0a2"
48,21,38,2,"b",2,0,"a",2,"b",2,1506.42300004768,0,"2b2"
48,21,39,2,"a",0,2,"b",2,"a",0,515.232000143063,0,"2a0"
48,21,40,0,"a",2,2,"a",0,"a",2,582.431000143057,0,"0a2"
48,21,41,2,"a",3,0,"a",2,"a",3,1230.33600014306,0,"2a3"
48,21,42,3,"a",1,2,"a",3,"a",1,448.218000095367,0,"3a1"
48,21,43,1,"a",0,3,"a",1,"a",0,485.761000143044,0,"1a0"
48,21,44,0,"a",2,1,"a",0,"a",2,1125.63699999999,0,"0a2"
48,21,45,2,"a",0,0,"a",2,"a",0,216.512000095361,1,"2a0"
50,21,1,3,"b",3,NA,NA,NA,NA,NA,3764.43899990463,0,"3b3"
50,21,2,3,"a",0,3,"b",3,"a",0,2369.77299990464,0,"3a0"
50,21,3,0,"a",2,3,"a",0,"a",2,1276.58399990463,0,"0a2"
50,21,4,2,"a",0,0,"a",2,"a",0,2076.53699992847,0,"2a0"
50,21,5,0,"b",2,2,"a",0,"b",2,1284.05799990463,0,"0b2"
50,21,6,2,"b",2,0,"b",2,"b",2,849.186999904632,0,"2b2"
50,21,7,2,"b",2,2,"b",2,"b",2,1058.19699990463,0,"2b2"
50,21,8,2,"b",2,2,"b",2,"b",2,577.992999976159,0,"2b2"
50,21,9,2,"b",2,2,"b",2,"b",2,2908.49099997616,0,"2b2"
50,21,10,2,"a",3,2,"b",2,"a",3,1125.39299992847,0,"2a3"
50,21,11,3,"a",0,2,"a",3,"a",0,949.378999952314,0,"3a0"
50,21,12,0,"a",2,3,"a",0,"a",2,545.233999976161,0,"0a2"
50,21,13,2,"a",0,0,"a",2,"a",0,554.220000000001,0,"2a0"
50,21,14,0,"a",2,2,"a",0,"a",2,588.255000000005,0,"0a2"
50,21,15,2,"a",0,0,"a",2,"a",0,1087.25799995232,0,"2a0"
50,21,16,0,"b",2,2,"a",0,"b",2,815.014999976163,0,"0b2"
50,21,17,2,"a",3,0,"b",2,"a",3,1086.59999992847,0,"2a3"
50,21,18,3,"b",3,2,"a",3,"b",3,722.562999999995,0,"3b3"
50,21,19,3,"a",1,3,"b",3,"a",1,2203.47299995231,0,"3a1"
50,21,20,1,"a",0,3,"a",1,"a",0,3361.594,0,"1a0"
50,21,21,0,"a",2,1,"a",0,"a",2,1127.32799992847,0,"0a2"
50,21,22,2,"b",2,0,"a",2,"b",2,398.888999928473,0,"2b2"
50,21,23,2,"a",3,2,"b",2,"a",3,1023.83499995232,0,"2a3"
50,21,24,3,"a",1,2,"a",3,"a",1,1524.32399999999,0,"3a1"
50,21,25,1,"b",0,3,"a",1,"b",0,1283.44399997615,0,"1b0"
50,21,26,0,"a",2,1,"b",0,"a",2,1019.091,0,"0a2"
50,21,27,2,"b",2,0,"a",2,"b",2,1002.39299990464,0,"2b2"
50,21,28,2,"a",0,2,"b",2,"a",0,710.468999904639,0,"2a0"
50,21,29,0,"a",2,2,"a",0,"a",2,564.923999999999,0,"0a2"
50,21,30,2,"a",3,0,"a",2,"a",3,398.525999999998,0,"2a3"
50,21,31,3,"a",1,2,"a",3,"a",1,8009.47499990463,0,"3a1"
50,21,32,1,"b",0,3,"a",1,"b",0,10473.517,0,"1b0"
50,21,33,0,"a",2,1,"b",0,"a",2,822.896000000008,0,"0a2"
50,21,34,2,"a",0,0,"a",2,"a",0,517.739999999991,0,"2a0"
50,21,35,0,"a",2,2,"a",0,"a",2,383.434000000008,0,"0a2"
50,21,36,2,"a",0,0,"a",2,"a",0,422.171999999991,0,"2a0"
50,21,37,0,"a",2,2,"a",0,"a",2,722.219000000012,0,"0a2"
50,21,38,2,"a",0,0,"a",2,"a",0,494.430999904638,0,"2a0"
50,21,39,0,"b",2,2,"a",0,"b",2,662.852000000014,0,"0b2"
50,21,40,2,"a",0,0,"b",2,"a",0,651.551999999996,0,"2a0"
50,21,41,0,"b",2,2,"a",0,"b",2,581.190999999992,0,"0b2"
50,21,42,2,"a",3,0,"b",2,"a",3,962.231999976153,0,"2a3"
50,21,43,3,"a",1,2,"a",3,"a",1,313.961999976163,0,"3a1"
50,21,44,1,"b",0,3,"a",1,"b",0,979.516999904619,0,"1b0"
50,21,45,0,"a",2,1,"b",0,"a",2,803.325999976165,0,"0a2"
51,21,1,3,"b",3,NA,NA,NA,NA,NA,3980,0,"3b3"
51,21,2,3,"b",3,3,"b",3,"b",3,3837,0,"3b3"
51,21,3,3,"a",0,3,"b",3,"a",0,1581,0,"3a0"
51,21,4,0,"a",2,3,"a",0,"a",2,2267,0,"0a2"
51,21,5,2,"b",2,0,"a",2,"b",2,1069,0,"2b2"
51,21,6,2,"a",3,2,"b",2,"a",3,1005,0,"2a3"
51,21,7,3,"b",3,2,"a",3,"b",3,2171.00000000003,0,"3b3"
51,21,8,3,"b",3,3,"b",3,"b",3,2976,0,"3b3"
51,21,9,3,"b",3,3,"b",3,"b",3,1270,0,"3b3"
51,21,10,3,"a",0,3,"b",3,"a",0,555.999999999971,0,"3a0"
51,21,11,0,"a",2,3,"a",0,"a",2,1050,0,"0a2"
51,21,12,2,"b",2,0,"a",2,"b",2,1525.99999999997,0,"2b2"
51,21,13,2,"b",2,2,"b",2,"b",2,812,0,"2b2"
51,21,14,2,"b",2,2,"b",2,"b",2,741,0,"2b2"
51,21,15,2,"b",2,2,"b",2,"b",2,768.000000000058,0,"2b2"
51,21,16,2,"b",2,2,"b",2,"b",2,610,0,"2b2"
51,21,17,2,"b",2,2,"b",2,"b",2,601,0,"2b2"
51,21,18,2,"a",0,2,"b",2,"a",0,505.000000000058,0,"2a0"
51,21,19,0,"a",2,2,"a",0,"a",2,709,0,"0a2"
51,21,20,2,"a",0,0,"a",2,"a",0,535,0,"2a0"
51,21,21,0,"a",2,2,"a",0,"a",2,537,0,"0a2"
51,21,22,2,"a",0,0,"a",2,"a",0,580,0,"2a0"
51,21,23,0,"a",2,2,"a",0,"a",2,652,0,"0a2"
51,21,24,2,"b",2,0,"a",2,"b",2,489,0,"2b2"
51,21,25,2,"b",2,2,"b",2,"b",2,500,0,"2b2"
51,21,26,2,"b",2,2,"b",2,"b",2,971,0,"2b2"
51,21,27,2,"a",3,2,"b",2,"a",3,1306,0,"2a3"
51,21,28,3,"b",3,2,"a",3,"b",3,614,0,"3b3"
51,21,29,3,"a",1,3,"b",3,"a",1,555,0,"3a1"
51,21,30,1,"b",0,3,"a",1,"b",0,760.000000000058,0,"1b0"
51,21,31,0,"a",2,1,"b",0,"a",2,553,0,"0a2"
51,21,32,2,"b",2,0,"a",2,"b",2,1305,0,"2b2"
51,21,33,2,"a",0,2,"b",2,"a",0,693,0,"2a0"
51,21,34,0,"a",2,2,"a",0,"a",2,1747,0,"0a2"
51,21,35,2,"b",2,0,"a",2,"b",2,596,0,"2b2"
51,21,36,2,"a",0,2,"b",2,"a",0,507,0,"2a0"
51,21,37,0,"b",2,2,"a",0,"b",2,719,0,"0b2"
51,21,38,2,"b",2,0,"b",2,"b",2,570,0,"2b2"
51,21,39,2,"a",3,2,"b",2,"a",3,386,0,"2a3"
51,21,40,3,"a",1,2,"a",3,"a",1,522,0,"3a1"
51,21,41,1,"a",0,3,"a",1,"a",0,1040,0,"1a0"
51,21,42,0,"a",2,1,"a",0,"a",2,590,0,"0a2"
51,21,43,2,"a",3,0,"a",2,"a",3,1132,0,"2a3"
51,21,44,3,"a",1,2,"a",3,"a",1,1339,0,"3a1"
51,21,45,1,"a",0,3,"a",1,"a",0,557,0,"1a0"
52,22,1,2,"a",2,NA,NA,NA,NA,NA,1635.911,0,"2a2"
52,22,2,2,"b",1,2,"a",2,"b",1,775.416000023841,0,"2b1"
52,22,3,1,"a",1,2,"b",1,"a",1,1681.82699998808,0,"1a1"
52,22,4,1,"b",1,1,"a",1,"b",1,982.452000035759,0,"1b1"
52,22,5,1,"b",3,1,"b",1,"b",3,1067.22500003576,0,"1b3"
52,22,6,3,"a",2,1,"b",3,"a",2,3563.72199998808,0,"3a2"
52,22,7,2,"b",0,3,"a",2,"b",0,1477.28500001192,0,"2b0"
52,22,8,0,"a",3,2,"b",0,"a",3,1882.33700003577,0,"0a3"
52,22,9,3,"b",2,0,"a",3,"b",2,14996.56,0,"3b2"
52,22,10,2,"b",0,3,"b",2,"b",0,1417.71700002384,0,"2b0"
52,22,11,0,"b",3,2,"b",0,"b",3,647.998000035761,0,"0b3"
52,22,12,3,"b",3,0,"b",3,"b",3,707.42200003576,0,"3b3"
52,22,13,3,"b",2,3,"b",3,"b",2,1752.64900001192,0,"3b2"
52,22,14,2,"b",1,3,"b",2,"b",1,515.369000000006,0,"2b1"
52,22,15,1,"a",0,2,"b",1,"a",0,473.780999988085,0,"1a0"
52,22,16,0,"a",3,1,"a",0,"a",3,459.47299998808,0,"0a3"
52,22,17,3,"a",2,0,"a",3,"a",2,567.182000000001,0,"3a2"
52,22,18,2,"a",2,3,"a",2,"a",2,414.06399998808,0,"2a2"
52,22,19,2,"b",1,2,"a",2,"b",1,1145.03900001192,0,"2b1"
52,22,20,1,"a",0,2,"b",1,"a",0,731.822000035769,0,"1a0"
52,22,21,0,"b",3,1,"a",0,"b",3,577.037000023847,0,"0b3"
52,22,22,3,"a",0,0,"b",3,"a",0,582.854000023843,0,"3a0"
52,22,23,0,"b",3,3,"a",0,"b",3,1147.82200001192,0,"0b3"
52,22,24,3,"a",0,0,"b",3,"a",0,2681.35900002385,0,"3a0"
52,22,25,0,"b",3,3,"a",0,"b",3,428.627000035762,0,"0b3"
52,22,26,3,"b",3,0,"b",3,"b",3,2136.01600001192,0,"3b3"
52,22,27,3,"a",2,3,"b",3,"a",2,550.476000011928,0,"3a2"
52,22,28,2,"b",1,3,"a",2,"b",1,1300.13400003576,0,"2b1"
52,22,29,1,"b",1,2,"b",1,"b",1,396.851000023831,0,"1b1"
52,22,30,1,"a",1,1,"b",1,"a",1,473.521000023844,0,"1a1"
52,22,31,1,"b",3,1,"a",1,"b",3,1446.27100000001,0,"1b3"
52,22,32,3,"a",2,1,"b",3,"a",2,1896.30500001193,0,"3a2"
52,22,33,2,"b",0,3,"a",2,"b",0,1354.69000003577,0,"2b0"
52,22,34,0,"b",3,2,"b",0,"b",3,1470.52600001192,0,"0b3"
52,22,35,3,"a",2,0,"b",3,"a",2,1752.755,0,"3a2"
52,22,36,2,"b",0,3,"a",2,"b",0,8506.10600001193,0,"2b0"
52,22,37,0,"a",3,2,"b",0,"a",3,1468.18099998808,0,"0a3"
52,22,38,3,"b",2,0,"a",3,"b",2,618.840000035765,0,"3b2"
52,22,39,2,"a",2,3,"b",2,"a",2,1540.35100001193,0,"2a2"
52,22,40,2,"a",2,2,"a",2,"a",2,5962.62100000001,0,"2a2"
52,22,41,2,"a",2,2,"a",2,"a",2,669.417999988073,0,"2a2"
52,22,42,2,"b",1,2,"a",2,"b",1,797.193000035768,0,"2b1"
52,22,43,1,"b",1,2,"b",1,"b",1,976.171999988088,0,"1b1"
52,22,44,1,"a",1,1,"b",1,"a",1,1948.02200001193,0,"1a1"
52,22,45,1,"b",1,1,"a",1,"b",1,1197.70800001192,0,"1b1"
53,22,1,2,"b",1,NA,NA,NA,NA,NA,5328.26699995231,0,"2b1"
53,22,2,1,"a",1,2,"b",1,"a",1,3692.08200002385,0,"1a1"
53,22,3,1,"a",1,1,"a",1,"a",1,2393.25699995231,0,"1a1"
53,22,4,1,"b",3,1,"a",1,"b",3,855.846999952322,0,"1b3"
53,22,5,3,"a",0,1,"b",3,"a",0,4508.44399995232,0,"3a0"
53,22,6,0,"b",3,3,"a",0,"b",3,2091.54599995232,0,"0b3"
53,22,7,3,"b",2,0,"b",3,"b",2,661.16000004769,0,"3b2"
53,22,8,2,"a",2,3,"b",2,"a",2,12363.4590000477,0,"2a2"
53,22,9,2,"a",2,2,"a",2,"a",2,1401.21599995231,0,"2a2"
53,22,10,2,"b",0,2,"a",2,"b",0,379.552000023847,0,"2b0"
53,22,11,0,"a",3,2,"b",0,"a",3,4756.32000004768,0,"0a3"
53,22,12,3,"a",0,0,"a",3,"a",0,1206.11299997616,0,"3a0"
53,22,13,0,"b",3,3,"a",0,"b",3,1226.55499997616,0,"0b3"
53,22,14,3,"b",3,0,"b",3,"b",3,1257.93799997616,0,"3b3"
53,22,15,3,"a",2,3,"b",3,"a",2,988.265999976153,0,"3a2"
53,22,16,2,"b",1,3,"a",2,"b",1,2815.32500002385,0,"2b1"
53,22,17,1,"b",1,2,"b",1,"b",1,1706.21300004769,0,"1b1"
53,22,18,1,"a",1,1,"b",1,"a",1,485.024000000005,0,"1a1"
53,22,19,1,"a",0,1,"a",1,"a",0,2522.31599995232,0,"1a0"
53,22,20,0,"a",3,1,"a",0,"a",3,5965.92099995232,0,"0a3"
53,22,21,3,"b",2,0,"a",3,"b",2,380.721000023856,0,"3b2"
53,22,22,2,"a",2,3,"b",2,"a",2,6647.73800004768,0,"2a2"
53,22,23,2,"b",1,2,"a",2,"b",1,973.520000023855,0,"2b1"
53,22,24,1,"b",3,2,"b",1,"b",3,2740.99599995231,0,"1b3"
53,22,25,3,"a",2,1,"b",3,"a",2,7730.45600002384,0,"3a2"
53,22,26,2,"b",0,3,"a",2,"b",0,1192.90899995231,0,"2b0"
53,22,27,0,"b",3,2,"b",0,"b",3,374.068999952317,0,"0b3"
53,22,28,3,"b",2,0,"b",3,"b",2,1859.62600002385,0,"3b2"
53,22,29,2,"a",2,3,"b",2,"a",2,2405.64400004767,0,"2a2"
53,22,30,2,"b",1,2,"a",2,"b",1,4117.23099997616,0,"2b1"
53,22,31,1,"b",1,2,"b",1,"b",1,2723.66600004767,0,"1b1"
53,22,32,1,"b",1,1,"b",1,"b",1,3122.62899999999,0,"1b1"
53,22,33,1,"a",0,1,"b",1,"a",0,891.116999952326,0,"1a0"
53,22,34,0,"a",3,1,"a",0,"a",3,579.072999976168,0,"0a3"
53,22,35,3,"a",2,0,"a",3,"a",2,888.218000047695,0,"3a2"
53,22,36,2,"b",1,3,"a",2,"b",1,1005.215,0,"2b1"
53,22,37,1,"b",3,2,"b",1,"b",3,544.916999999987,0,"1b3"
53,22,38,3,"b",3,1,"b",3,"b",3,422.634000023856,0,"3b3"
53,22,39,3,"b",2,3,"b",3,"b",2,1389.6500000477,0,"3b2"
53,22,40,2,"a",2,3,"b",2,"a",2,3729.29199995231,0,"2a2"
53,22,41,2,"b",0,2,"a",2,"b",0,5611.60600002384,0,"2b0"
53,22,42,0,"a",3,2,"b",0,"a",3,2448.35099995232,0,"0a3"
53,22,43,3,"a",2,0,"a",3,"a",2,1668.92399997616,0,"3a2"
53,22,44,2,"b",1,3,"a",2,"b",1,816.934000000008,0,"2b1"
53,22,45,1,"a",1,2,"b",1,"a",1,1565.61799997615,0,"1a1"
54,22,1,3,"b",2,NA,NA,NA,NA,NA,2037.33100001192,0,"3b2"
54,22,2,2,"b",1,3,"b",2,"b",1,1636.93499999405,0,"2b1"
54,22,3,1,"b",3,2,"b",1,"b",3,1386.41700001192,0,"1b3"
54,22,4,3,"a",0,1,"b",3,"a",0,3719.11300000596,0,"3a0"
54,22,5,0,"a",3,3,"a",0,"a",3,1187.20599999404,0,"0a3"
54,22,6,3,"a",2,0,"a",3,"a",2,1553.42800000597,0,"3a2"
54,22,7,2,"a",2,3,"a",2,"a",2,12317.698000006,0,"2a2"
54,22,8,2,"b",0,2,"a",2,"b",0,3820.821,0,"2b0"
54,22,9,0,"a",3,2,"b",0,"a",3,803.981000011918,0,"0a3"
54,22,10,3,"b",2,0,"a",3,"b",2,770.286999988079,0,"3b2"
54,22,11,2,"a",2,3,"b",2,"a",2,1486.52499998808,0,"2a2"
54,22,12,2,"b",1,2,"a",2,"b",1,1654.508,0,"2b1"
54,22,13,1,"a",0,2,"b",1,"a",0,2670.74800001192,0,"1a0"
54,22,14,0,"b",3,1,"a",0,"b",3,637.062000011923,0,"0b3"
54,22,15,3,"a",2,0,"b",3,"a",2,1103.32799999999,0,"3a2"
54,22,16,2,"b",0,3,"a",2,"b",0,838.125000005966,0,"2b0"
54,22,17,0,"a",3,2,"b",0,"a",3,2104.19900000596,0,"0a3"
54,22,18,3,"a",2,0,"a",3,"a",2,2020.257,0,"3a2"
54,22,19,2,"a",2,3,"a",2,"a",2,970.044999999998,0,"2a2"
54,22,20,2,"b",1,2,"a",2,"b",1,1253.09100001192,0,"2b1"
54,22,21,1,"b",3,2,"b",1,"b",3,1121.11000001192,0,"1b3"
54,22,22,3,"b",3,1,"b",3,"b",3,1187.36200001193,0,"3b3"
