participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time
51,21.0,easy,explanation,Experiment 1 (no preview),1,visible,0.0,b,2.0,b,2.0,,,2.0,1,0.0,9026.0
51,21.0,easy,explanation,Experiment 1 (no preview),2,visible,2.0,a,0.0,a,2.0,,,1.0,2,0.0,5453.0
51,21.0,easy,explanation,Experiment 1 (no preview),3,visible,0.0,b,2.0,a,0.0,,,2.0,2,1.0,7634.0
51,21.0,easy,explanation,Experiment 1 (no preview),4,hidden,2.0,b,,b,2.0,,,2.0,2,1.0,7868.0
51,21.0,easy,explanation,Experiment 1 (no preview),5,hidden,0.0,a,,a,3.0,,,2.0,1,0.0,3476.0
51,21.0,easy,explanation,Experiment 1 (no preview),6,hidden,0.0,b,,a,0.0,,,2.0,2,1.0,8784.0
51,21.0,easy,explanation,Experiment 1 (no preview),7,visible,0.0,b,2.0,a,3.0,,,2.0,2,1.0,3370.0
51,21.0,easy,explanation,Experiment 1 (no preview),8,hidden,0.0,b,,b,2.0,,,2.0,1,0.0,1871.0
51,21.0,easy,explanation,Experiment 1 (no preview),9,hidden,3.0,a,,a,2.0,,,1.0,1,1.0,856.0000000000582
51,21.0,easy,explanation,Experiment 1 (no preview),10,visible,3.0,a,1.0,a,0.0,,,1.0,1,1.0,1083.0
51,21.0,easy,explanation,Experiment 1 (no preview),11,visible,3.0,a,1.0,b,0.0,,,1.0,2,0.0,1343.0
51,21.0,easy,explanation,Experiment 1 (no preview),12,visible,0.0,a,2.0,b,2.0,,,2.0,2,1.0,7034.0
51,21.0,easy,explanation,Experiment 1 (no preview),13,hidden,2.0,a,,a,2.0,,,1.0,1,1.0,1005.0000000000582
51,21.0,easy,explanation,Experiment 1 (no preview),14,visible,3.0,a,0.0,a,2.0,,,1.0,1,1.0,751.0000000000582
51,21.0,easy,explanation,Experiment 1 (no preview),15,hidden,0.0,a,,a,0.0,,,2.0,1,0.0,1077.0
51,21.0,easy,explanation,Experiment 1 (no preview),16,visible,2.0,a,0.0,b,2.0,,,1.0,2,0.0,1121.0
51,21.0,easy,explanation,Experiment 1 (no preview),17,hidden,3.0,a,,b,2.0,,,1.0,2,0.0,1977.0
51,21.0,easy,explanation,Experiment 1 (no preview),18,hidden,3.0,b,,a,0.0,,,2.0,2,1.0,2395.0
51,21.0,easy,explanation,Experiment 1 (no preview),19,visible,0.0,a,2.0,a,0.0,,,2.0,1,0.0,1588.0
51,21.0,easy,explanation,Experiment 1 (no preview),20,hidden,3.0,a,,b,0.0,,,1.0,1,1.0,2470.0
52,22.0,hard,explanation,Experiment 1 (no preview),1,hidden,2.0,a,,b,1.0,,,2.0,2,1.0,2016.2570000238484
52,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,3416.234000023862
52,22.0,hard,explanation,Experiment 1 (no preview),3,hidden,3.0,a,,a,3.0,,,1.0,1,1.0,1035.2230000357376
52,22.0,hard,explanation,Experiment 1 (no preview),4,hidden,2.0,b,,a,1.0,,,1.0,2,0.0,832.7430000000168
52,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,1.0,b,,b,2.0,,,1.0,2,0.0,3327.19899998809
52,22.0,hard,explanation,Experiment 1 (no preview),6,visible,0.0,b,3.0,b,3.0,,,2.0,2,1.0,2109.3940000238363
52,22.0,hard,explanation,Experiment 1 (no preview),7,visible,1.0,b,3.0,a,2.0,,,1.0,2,0.0,1973.3379999880565
52,22.0,hard,explanation,Experiment 1 (no preview),8,hidden,1.0,a,,a,0.0,,,2.0,1,0.0,671.2400000238558
52,22.0,hard,explanation,Experiment 1 (no preview),9,visible,0.0,a,3.0,a,0.0,,,2.0,1,0.0,808.1839999880758
52,22.0,hard,explanation,Experiment 1 (no preview),10,hidden,2.0,b,,b,3.0,,,1.0,2,0.0,333.2460000119172
52,22.0,hard,explanation,Experiment 1 (no preview),11,visible,2.0,b,1.0,a,1.0,,,1.0,2,0.0,1678.985999988101
52,22.0,hard,explanation,Experiment 1 (no preview),12,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,2329.303000035754
52,22.0,hard,explanation,Experiment 1 (no preview),13,visible,3.0,b,2.0,b,0.0,,,2.0,2,1.0,1402.485999999975
52,22.0,hard,explanation,Experiment 1 (no preview),14,hidden,3.0,b,,a,2.0,,,2.0,2,1.0,2444.403000011924
52,22.0,hard,explanation,Experiment 1 (no preview),15,visible,3.0,a,0.0,b,3.0,,,1.0,2,0.0,1864.4070000238128
52,22.0,hard,explanation,Experiment 1 (no preview),16,visible,3.0,b,2.0,a,2.0,,,2.0,1,0.0,304.97299999999814
52,22.0,hard,explanation,Experiment 1 (no preview),17,hidden,3.0,b,,b,3.0,,,2.0,1,0.0,2319.735000023851
52,22.0,hard,explanation,Experiment 1 (no preview),18,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,2807.789999999979
52,22.0,hard,explanation,Experiment 1 (no preview),19,visible,1.0,a,0.0,a,3.0,,,1.0,2,0.0,263.5260000357521
52,22.0,hard,explanation,Experiment 1 (no preview),20,visible,2.0,b,1.0,b,1.0,,,1.0,1,1.0,1009.1300000119372
54,22.0,hard,explanation,Experiment 1 (no preview),1,hidden,1.0,b,,b,2.0,,,1.0,2,0.0,5785.583000000013
54,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,2.0,b,,b,3.0,,,1.0,1,1.0,2787.994000023842
54,22.0,hard,explanation,Experiment 1 (no preview),3,visible,2.0,b,1.0,a,1.0,,,1.0,1,1.0,2212.158999999985
54,22.0,hard,explanation,Experiment 1 (no preview),4,visible,3.0,a,0.0,b,3.0,,,1.0,2,0.0,5055.337
54,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,1.0,a,,a,0.0,,,2.0,1,0.0,3892.0659999761847
54,22.0,hard,explanation,Experiment 1 (no preview),6,visible,0.0,b,3.0,b,3.0,,,2.0,1,0.0,8777.970000023837
54,22.0,hard,explanation,Experiment 1 (no preview),7,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,3949.858999976132
54,22.0,hard,explanation,Experiment 1 (no preview),8,visible,0.0,a,3.0,a,0.0,,,2.0,2,1.0,2483.250000047672
54,22.0,hard,explanation,Experiment 1 (no preview),9,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,2224.692999976164
54,22.0,hard,explanation,Experiment 1 (no preview),10,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,12504.06200002384
54,22.0,hard,explanation,Experiment 1 (no preview),11,hidden,3.0,a,,a,3.0,,,1.0,2,0.0,10852.456999952325
54,22.0,hard,explanation,Experiment 1 (no preview),12,visible,3.0,b,2.0,b,0.0,,,2.0,1,0.0,2480.804999952321
54,22.0,hard,explanation,Experiment 1 (no preview),13,hidden,2.0,b,,a,1.0,,,1.0,2,0.0,4966.99099999998
54,22.0,hard,explanation,Experiment 1 (no preview),14,hidden,3.0,b,,a,2.0,,,2.0,1,0.0,16058.453999952297
54,22.0,hard,explanation,Experiment 1 (no preview),15,visible,1.0,b,3.0,a,2.0,,,1.0,1,1.0,3518.904999976163
54,22.0,hard,explanation,Experiment 1 (no preview),16,visible,3.0,b,2.0,a,2.0,,,2.0,1,0.0,700.7220000238158
54,22.0,hard,explanation,Experiment 1 (no preview),17,hidden,3.0,b,,b,3.0,,,2.0,2,1.0,9787.534999952302
54,22.0,hard,explanation,Experiment 1 (no preview),18,visible,2.0,b,1.0,b,1.0,,,1.0,1,1.0,4754.872000023839
54,22.0,hard,explanation,Experiment 1 (no preview),19,hidden,2.0,a,,b,1.0,,,2.0,1,0.0,4862.105000047712
54,22.0,hard,explanation,Experiment 1 (no preview),20,visible,1.0,a,0.0,a,3.0,,,1.0,2,0.0,3669.995999952313
53,22.0,hard,explanation,Experiment 1 (no preview),1,visible,1.0,b,3.0,a,2.0,,,1.0,2,0.0,2753.4969999940367
53,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,3.0,b,,a,2.0,,,2.0,2,1.0,2219.45500001192
53,22.0,hard,explanation,Experiment 1 (no preview),3,visible,3.0,b,2.0,b,0.0,,,2.0,1,0.0,2903.937000011909
53,22.0,hard,explanation,Experiment 1 (no preview),4,visible,3.0,a,0.0,b,3.0,,,1.0,2,0.0,620.127000005974
53,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,2.0,b,,a,1.0,,,1.0,1,1.0,1904.0840000000023
53,22.0,hard,explanation,Experiment 1 (no preview),6,hidden,3.0,a,,a,3.0,,,1.0,2,0.0,1536.7339999940305
53,22.0,hard,explanation,Experiment 1 (no preview),7,visible,2.0,b,1.0,a,1.0,,,1.0,2,0.0,487.66100001192535
53,22.0,hard,explanation,Experiment 1 (no preview),8,hidden,2.0,a,,b,1.0,,,2.0,2,1.0,1270.220999988087
53,22.0,hard,explanation,Experiment 1 (no preview),9,visible,1.0,a,0.0,a,3.0,,,1.0,2,0.0,6769.863999988069
53,22.0,hard,explanation,Experiment 1 (no preview),10,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,2754.0330000119284
53,22.0,hard,explanation,Experiment 1 (no preview),11,hidden,1.0,b,,b,2.0,,,1.0,2,0.0,1286.7170000059414
53,22.0,hard,explanation,Experiment 1 (no preview),12,hidden,1.0,a,,a,0.0,,,2.0,1,0.0,7986.31399998808
53,22.0,hard,explanation,Experiment 1 (no preview),13,visible,0.0,b,3.0,b,3.0,,,2.0,2,1.0,737.74099999998
53,22.0,hard,explanation,Experiment 1 (no preview),14,hidden,3.0,b,,b,3.0,,,2.0,1,0.0,4769.610999988101
53,22.0,hard,explanation,Experiment 1 (no preview),15,visible,3.0,b,2.0,a,2.0,,,2.0,2,1.0,521.0120000119205
53,22.0,hard,explanation,Experiment 1 (no preview),16,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,4086.539999999979
53,22.0,hard,explanation,Experiment 1 (no preview),17,visible,0.0,a,3.0,a,0.0,,,2.0,2,1.0,1937.5289999999804
53,22.0,hard,explanation,Experiment 1 (no preview),18,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,386.8469999940135
53,22.0,hard,explanation,Experiment 1 (no preview),19,visible,2.0,b,1.0,b,1.0,,,1.0,1,1.0,2070.575000011944
53,22.0,hard,explanation,Experiment 1 (no preview),20,hidden,2.0,b,,b,3.0,,,1.0,2,0.0,570.2649999940186
55,22.0,hard,explanation,Experiment 1 (no preview),1,visible,0.0,a,3.0,a,0.0,,,2.0,1,0.0,6335.444999976171
55,22.0,hard,explanation,Experiment 1 (no preview),2,visible,3.0,a,0.0,b,3.0,,,1.0,2,0.0,803.9010000000126
55,22.0,hard,explanation,Experiment 1 (no preview),3,visible,1.0,a,0.0,a,3.0,,,1.0,1,1.0,2526.8550000000105
55,22.0,hard,explanation,Experiment 1 (no preview),4,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,889.2599999761442
55,22.0,hard,explanation,Experiment 1 (no preview),5,visible,2.0,b,1.0,a,1.0,,,1.0,1,1.0,1154.8129999761586
55,22.0,hard,explanation,Experiment 1 (no preview),6,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,4033.318999976153
55,22.0,hard,explanation,Experiment 1 (no preview),7,hidden,3.0,b,,b,3.0,,,2.0,2,1.0,1424.9719999761437
55,22.0,hard,explanation,Experiment 1 (no preview),8,hidden,1.0,b,,b,2.0,,,1.0,1,1.0,1579.5360000119254
55,22.0,hard,explanation,Experiment 1 (no preview),9,hidden,2.0,b,,b,3.0,,,1.0,1,1.0,691.6719999761553
55,22.0,hard,explanation,Experiment 1 (no preview),10,hidden,2.0,a,,b,1.0,,,2.0,1,0.0,647.8839999761549
55,22.0,hard,explanation,Experiment 1 (no preview),11,hidden,3.0,a,,a,3.0,,,1.0,2,0.0,706.0940000000119
55,22.0,hard,explanation,Experiment 1 (no preview),12,hidden,3.0,b,,a,2.0,,,2.0,1,0.0,1138.8850000119128
55,22.0,hard,explanation,Experiment 1 (no preview),13,visible,3.0,b,2.0,a,2.0,,,2.0,2,1.0,561.2809999761521
55,22.0,hard,explanation,Experiment 1 (no preview),14,visible,1.0,b,3.0,a,2.0,,,1.0,2,0.0,2073.931999999972
55,22.0,hard,explanation,Experiment 1 (no preview),15,hidden,1.0,a,,a,0.0,,,2.0,1,0.0,727.81099997618
55,22.0,hard,explanation,Experiment 1 (no preview),16,visible,0.0,b,3.0,b,3.0,,,2.0,2,1.0,988.2069999761296
55,22.0,hard,explanation,Experiment 1 (no preview),17,visible,2.0,b,1.0,b,1.0,,,1.0,1,1.0,985.8160000238568
55,22.0,hard,explanation,Experiment 1 (no preview),18,hidden,2.0,b,,a,1.0,,,1.0,2,0.0,678.0569999761647
55,22.0,hard,explanation,Experiment 1 (no preview),19,visible,3.0,b,2.0,b,0.0,,,2.0,2,1.0,1698.5089999761549
55,22.0,hard,explanation,Experiment 1 (no preview),20,hidden,0.0,a,,a,0.0,,,2.0,1,0.0,1129.438000011898
56,22.0,hard,explanation,Experiment 1 (no preview),1,visible,0.0,b,3.0,b,3.0,,,2.0,1,0.0,5923.750000002969
56,22.0,hard,explanation,Experiment 1 (no preview),2,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,2451.4220000044734
56,22.0,hard,explanation,Experiment 1 (no preview),3,visible,1.0,b,3.0,a,2.0,,,1.0,2,0.0,2834.952000004472
56,22.0,hard,explanation,Experiment 1 (no preview),4,visible,3.0,b,2.0,a,2.0,,,2.0,2,1.0,2624.0630000044475
56,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,2.0,a,,b,1.0,,,2.0,2,1.0,3520.608000004489
56,22.0,hard,explanation,Experiment 1 (no preview),6,visible,1.0,a,0.0,a,3.0,,,1.0,1,1.0,1541.765000004496
56,22.0,hard,explanation,Experiment 1 (no preview),7,visible,2.0,b,1.0,a,1.0,,,1.0,1,1.0,4371.212000001513
56,22.0,hard,explanation,Experiment 1 (no preview),8,hidden,3.0,a,,a,3.0,,,1.0,1,1.0,4681.563000000024
56,22.0,hard,explanation,Experiment 1 (no preview),9,hidden,3.0,b,,b,3.0,,,2.0,2,1.0,2447.5470000000205
56,22.0,hard,explanation,Experiment 1 (no preview),10,visible,3.0,b,2.0,b,0.0,,,2.0,2,1.0,1766.2910000000263
56,22.0,hard,explanation,Experiment 1 (no preview),11,hidden,1.0,b,,b,2.0,,,1.0,1,1.0,2558.229000004474
56,22.0,hard,explanation,Experiment 1 (no preview),12,visible,0.0,a,3.0,a,0.0,,,2.0,2,1.0,2425.926999998512
56,22.0,hard,explanation,Experiment 1 (no preview),13,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,1823.496000001498
56,22.0,hard,explanation,Experiment 1 (no preview),14,visible,3.0,a,0.0,b,3.0,,,1.0,1,1.0,1184.7980000029784
56,22.0,hard,explanation,Experiment 1 (no preview),15,hidden,2.0,b,,a,1.0,,,1.0,2,0.0,2102.576000002969
56,22.0,hard,explanation,Experiment 1 (no preview),16,hidden,1.0,a,,a,0.0,,,2.0,1,0.0,3823.938000002992
56,22.0,hard,explanation,Experiment 1 (no preview),17,hidden,3.0,b,,a,2.0,,,2.0,2,1.0,1596.9120000029798
56,22.0,hard,explanation,Experiment 1 (no preview),18,hidden,2.0,b,,b,3.0,,,1.0,1,1.0,398.1860000029556
56,22.0,hard,explanation,Experiment 1 (no preview),19,hidden,0.0,a,,a,0.0,,,2.0,1,0.0,396.6579999999958
56,22.0,hard,explanation,Experiment 1 (no preview),20,visible,2.0,b,1.0,b,1.0,,,1.0,1,1.0,2258.2700000044424
57,22.0,hard,explanation,Experiment 1 (no preview),1,hidden,1.0,a,,a,0.0,,,2.0,2,1.0,7334.0
57,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,2.0,b,,b,3.0,,,1.0,2,0.0,4113.000000000029
57,22.0,hard,explanation,Experiment 1 (no preview),3,visible,3.0,b,2.0,a,2.0,,,2.0,1,0.0,3404.0
57,22.0,hard,explanation,Experiment 1 (no preview),4,hidden,3.0,b,,b,3.0,,,2.0,2,1.0,2634.0
57,22.0,hard,explanation,Experiment 1 (no preview),5,visible,3.0,a,0.0,b,3.0,,,1.0,2,0.0,938.0
57,22.0,hard,explanation,Experiment 1 (no preview),6,hidden,2.0,a,,b,1.0,,,2.0,1,0.0,704.0
57,22.0,hard,explanation,Experiment 1 (no preview),7,visible,0.0,a,3.0,a,0.0,,,2.0,2,1.0,5014.0
57,22.0,hard,explanation,Experiment 1 (no preview),8,visible,2.0,b,1.0,b,1.0,,,1.0,2,0.0,694.0
57,22.0,hard,explanation,Experiment 1 (no preview),9,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,772.0
57,22.0,hard,explanation,Experiment 1 (no preview),10,visible,1.0,a,0.0,a,3.0,,,1.0,1,1.0,810.0
57,22.0,hard,explanation,Experiment 1 (no preview),11,hidden,2.0,b,,a,1.0,,,1.0,1,1.0,3022.0
57,22.0,hard,explanation,Experiment 1 (no preview),12,hidden,3.0,a,,a,3.0,,,1.0,2,0.0,512.0
57,22.0,hard,explanation,Experiment 1 (no preview),13,visible,3.0,b,2.0,b,0.0,,,2.0,2,1.0,1045.0000000000582
57,22.0,hard,explanation,Experiment 1 (no preview),14,hidden,3.0,b,,a,2.0,,,2.0,1,0.0,1008.0
57,22.0,hard,explanation,Experiment 1 (no preview),15,visible,1.0,b,3.0,a,2.0,,,1.0,2,0.0,665.0
57,22.0,hard,explanation,Experiment 1 (no preview),16,visible,2.0,b,1.0,a,1.0,,,1.0,1,1.0,799.0
57,22.0,hard,explanation,Experiment 1 (no preview),17,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,1145.0
57,22.0,hard,explanation,Experiment 1 (no preview),18,visible,0.0,b,3.0,b,3.0,,,2.0,2,1.0,836.0
57,22.0,hard,explanation,Experiment 1 (no preview),19,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,667.0
57,22.0,hard,explanation,Experiment 1 (no preview),20,hidden,1.0,b,,b,2.0,,,1.0,1,1.0,2274.0
59,22.0,hard,explanation,Experiment 1 (no preview),1,hidden,3.0,b,,a,2.0,,,2.0,2,1.0,13253.845999964222
59,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,1.0,b,,b,2.0,,,1.0,2,0.0,4916.491999988095
59,22.0,hard,explanation,Experiment 1 (no preview),3,hidden,1.0,a,,a,0.0,,,2.0,2,1.0,2065.9139999642503
59,22.0,hard,explanation,Experiment 1 (no preview),4,visible,0.0,b,3.0,b,3.0,,,2.0,2,1.0,5482.8520000000135
59,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,911.2170000000042
59,22.0,hard,explanation,Experiment 1 (no preview),6,hidden,3.0,b,,b,3.0,,,2.0,2,1.0,6634.547999976145
59,22.0,hard,explanation,Experiment 1 (no preview),7,visible,2.0,b,1.0,b,1.0,,,1.0,2,0.0,1561.58699996426
59,22.0,hard,explanation,Experiment 1 (no preview),8,hidden,2.0,a,,b,1.0,,,2.0,2,1.0,2876.355000011914
59,22.0,hard,explanation,Experiment 1 (no preview),9,visible,3.0,a,0.0,b,3.0,,,1.0,2,0.0,3410.2069999642554
59,22.0,hard,explanation,Experiment 1 (no preview),10,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,2022.4069999761407
59,22.0,hard,explanation,Experiment 1 (no preview),11,hidden,2.0,b,,a,1.0,,,1.0,2,0.0,2946.4269999880926
59,22.0,hard,explanation,Experiment 1 (no preview),12,visible,1.0,a,0.0,a,3.0,,,1.0,2,0.0,2769.177999988082
59,22.0,hard,explanation,Experiment 1 (no preview),13,hidden,3.0,a,,a,3.0,,,1.0,2,0.0,6312.702999988105
59,22.0,hard,explanation,Experiment 1 (no preview),14,visible,0.0,a,3.0,a,0.0,,,2.0,2,1.0,703.2049999880837
59,22.0,hard,explanation,Experiment 1 (no preview),15,visible,3.0,b,2.0,a,2.0,,,2.0,2,1.0,725.5820000119274
59,22.0,hard,explanation,Experiment 1 (no preview),16,hidden,2.0,b,,b,3.0,,,1.0,2,0.0,636.0859999761451
59,22.0,hard,explanation,Experiment 1 (no preview),17,visible,3.0,b,2.0,b,0.0,,,2.0,2,1.0,7971.63400000002
59,22.0,hard,explanation,Experiment 1 (no preview),18,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,5016.400000011898
59,22.0,hard,explanation,Experiment 1 (no preview),19,visible,1.0,b,3.0,a,2.0,,,1.0,2,0.0,710.0069999761763
59,22.0,hard,explanation,Experiment 1 (no preview),20,visible,2.0,b,1.0,a,1.0,,,1.0,2,0.0,538.6909999999916
58,22.0,hard,explanation,Experiment 1 (no preview),1,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,14284.441999994044
58,22.0,hard,explanation,Experiment 1 (no preview),2,visible,3.0,a,0.0,b,3.0,,,1.0,2,0.0,5346.9809999940335
58,22.0,hard,explanation,Experiment 1 (no preview),3,visible,1.0,b,3.0,a,2.0,,,1.0,2,0.0,1160.8199999940407
58,22.0,hard,explanation,Experiment 1 (no preview),4,visible,2.0,b,1.0,a,1.0,,,1.0,1,1.0,1270.309999997029
58,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,2.0,b,,a,1.0,,,1.0,1,1.0,3317.0149999970163
58,22.0,hard,explanation,Experiment 1 (no preview),6,hidden,1.0,b,,b,2.0,,,1.0,1,1.0,5296.82300000597
58,22.0,hard,explanation,Experiment 1 (no preview),7,hidden,1.0,a,,a,0.0,,,2.0,1,0.0,1615.1159999970114
58,22.0,hard,explanation,Experiment 1 (no preview),8,visible,0.0,a,3.0,a,0.0,,,2.0,2,1.0,7048.8210000059335
58,22.0,hard,explanation,Experiment 1 (no preview),9,hidden,3.0,b,,a,2.0,,,2.0,2,1.0,4161.65100000595
58,22.0,hard,explanation,Experiment 1 (no preview),10,visible,3.0,b,2.0,b,0.0,,,2.0,2,1.0,2639.985999999976
58,22.0,hard,explanation,Experiment 1 (no preview),11,visible,0.0,b,3.0,b,3.0,,,2.0,2,1.0,2232.658999994048
58,22.0,hard,explanation,Experiment 1 (no preview),12,visible,1.0,a,0.0,a,3.0,,,1.0,1,1.0,3083.573999996996
58,22.0,hard,explanation,Experiment 1 (no preview),13,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,1586.2349999940488
58,22.0,hard,explanation,Experiment 1 (no preview),14,hidden,3.0,a,,a,3.0,,,1.0,2,0.0,4463.83999999403
58,22.0,hard,explanation,Experiment 1 (no preview),15,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,2234.543999997026
58,22.0,hard,explanation,Experiment 1 (no preview),16,visible,2.0,b,1.0,b,1.0,,,1.0,1,1.0,881.5279999970226
58,22.0,hard,explanation,Experiment 1 (no preview),17,hidden,3.0,b,,b,3.0,,,2.0,2,1.0,2020.9980000000207
58,22.0,hard,explanation,Experiment 1 (no preview),18,hidden,2.0,b,,b,3.0,,,1.0,1,1.0,795.8959999940125
58,22.0,hard,explanation,Experiment 1 (no preview),19,visible,3.0,b,2.0,a,2.0,,,2.0,2,1.0,1003.7959999970044
58,22.0,hard,explanation,Experiment 1 (no preview),20,hidden,2.0,a,,b,1.0,,,2.0,2,1.0,4898.680999999982
60,22.0,hard,explanation,Experiment 1 (no preview),1,hidden,2.0,a,,b,1.0,,,2.0,1,0.0,5304.429000000004
60,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,2.0,b,,b,3.0,,,1.0,2,0.0,6546.560000035766
60,22.0,hard,explanation,Experiment 1 (no preview),3,hidden,1.0,b,,b,2.0,,,1.0,2,0.0,5181.228000000003
60,22.0,hard,explanation,Experiment 1 (no preview),4,visible,3.0,b,2.0,b,0.0,,,2.0,2,1.0,4721.050000011921
60,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,1.0,a,,a,0.0,,,2.0,2,1.0,3697.828000035777
60,22.0,hard,explanation,Experiment 1 (no preview),6,visible,0.0,a,3.0,a,0.0,,,2.0,2,1.0,2004.3300000000163
60,22.0,hard,explanation,Experiment 1 (no preview),7,hidden,0.0,a,,a,0.0,,,2.0,1,0.0,919.4440000357572
60,22.0,hard,explanation,Experiment 1 (no preview),8,hidden,3.0,b,,a,2.0,,,2.0,2,1.0,1353.2970000000205
60,22.0,hard,explanation,Experiment 1 (no preview),9,visible,2.0,b,1.0,b,1.0,,,1.0,2,0.0,1492.088999999978
60,22.0,hard,explanation,Experiment 1 (no preview),10,visible,3.0,b,2.0,a,2.0,,,2.0,1,0.0,677.6200000357348
60,22.0,hard,explanation,Experiment 1 (no preview),11,visible,1.0,b,3.0,a,2.0,,,1.0,1,1.0,1314.5310000000172
60,22.0,hard,explanation,Experiment 1 (no preview),12,hidden,3.0,b,,b,3.0,,,2.0,2,1.0,970.276000035752
60,22.0,hard,explanation,Experiment 1 (no preview),13,visible,0.0,b,3.0,b,3.0,,,2.0,1,0.0,1649.5800000476884
60,22.0,hard,explanation,Experiment 1 (no preview),14,visible,3.0,a,0.0,b,3.0,,,1.0,2,0.0,5380.277000000002
60,22.0,hard,explanation,Experiment 1 (no preview),15,visible,1.0,a,0.0,a,3.0,,,1.0,2,0.0,1787.451000000001
60,22.0,hard,explanation,Experiment 1 (no preview),16,visible,2.0,b,1.0,a,1.0,,,1.0,2,0.0,827.2680000119144
60,22.0,hard,explanation,Experiment 1 (no preview),17,hidden,2.0,b,,a,1.0,,,1.0,1,1.0,538.462000035739
60,22.0,hard,explanation,Experiment 1 (no preview),18,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,362.34499999997206
60,22.0,hard,explanation,Experiment 1 (no preview),19,hidden,3.0,a,,a,3.0,,,1.0,2,0.0,988.1060000357684
60,22.0,hard,explanation,Experiment 1 (no preview),20,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,399.7420000476996
61,22.0,hard,explanation,Experiment 1 (no preview),1,visible,2.0,b,1.0,b,1.0,,,1.0,2,0.0,8378.0
61,22.0,hard,explanation,Experiment 1 (no preview),2,hidden,2.0,b,,b,3.0,,,1.0,2,0.0,16328.0
61,22.0,hard,explanation,Experiment 1 (no preview),3,visible,3.0,b,2.0,a,2.0,,,2.0,1,0.0,4595.0
61,22.0,hard,explanation,Experiment 1 (no preview),4,hidden,1.0,b,,a,2.0,,,1.0,2,0.0,7078.0
61,22.0,hard,explanation,Experiment 1 (no preview),5,hidden,2.0,b,,a,1.0,,,1.0,2,0.0,4429.0
61,22.0,hard,explanation,Experiment 1 (no preview),6,hidden,2.0,a,,b,1.0,,,2.0,2,1.0,2045.0
61,22.0,hard,explanation,Experiment 1 (no preview),7,visible,3.0,b,2.0,b,0.0,,,2.0,2,1.0,3695.0
61,22.0,hard,explanation,Experiment 1 (no preview),8,visible,1.0,a,0.0,a,3.0,,,1.0,2,0.0,5413.0
61,22.0,hard,explanation,Experiment 1 (no preview),9,hidden,3.0,b,,a,2.0,,,2.0,2,1.0,5830.0
61,22.0,hard,explanation,Experiment 1 (no preview),10,visible,3.0,a,0.0,b,3.0,,,1.0,2,0.0,6747.0
61,22.0,hard,explanation,Experiment 1 (no preview),11,hidden,3.0,b,,b,3.0,,,2.0,2,1.0,7397.0
61,22.0,hard,explanation,Experiment 1 (no preview),12,hidden,1.0,b,,b,2.0,,,1.0,2,0.0,3531.0
61,22.0,hard,explanation,Experiment 1 (no preview),13,visible,1.0,b,3.0,a,2.0,,,1.0,2,0.0,6565.0
61,22.0,hard,explanation,Experiment 1 (no preview),14,hidden,0.0,a,,a,0.0,,,2.0,2,1.0,1764.0
61,22.0,hard,explanation,Experiment 1 (no preview),15,visible,2.0,b,1.0,a,1.0,,,1.0,1,1.0,1981.0
61,22.0,hard,explanation,Experiment 1 (no preview),16,visible,3.0,a,2.0,b,1.0,,,2.0,2,1.0,1214.0
