participant_id,fsm_number,test_condition,timestamp,learning_counter,state_current,response_current,state_next,task,learning_condition,response_time,fsm_type
5,22.0,prediction,2023-01-23T23:31:41.848Z,8,2.0,b,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),575,hard
5,22.0,prediction,2023-01-23T23:31:43.282Z,9,1.0,b,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),421,hard
5,22.0,prediction,2023-01-23T23:31:44.682Z,10,3.0,b,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),386,hard
5,22.0,prediction,2023-01-23T23:31:46.031Z,11,2.0,b,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),330,hard
5,22.0,prediction,2023-01-23T23:31:51.417Z,12,1.0,a,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),4363,hard
5,22.0,prediction,2023-01-23T23:31:53.266Z,13,1.0,a,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),831,hard
5,22.0,prediction,2023-01-23T23:31:54.816Z,14,1.0,a,0.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),533,hard
5,22.0,prediction,2023-01-23T23:31:56.565Z,15,0.0,a,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),732,hard
5,22.0,prediction,2023-01-23T23:31:59.165Z,16,3.0,a,0.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1588,hard
5,22.0,prediction,2023-01-23T23:32:01.299Z,17,0.0,a,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1110,hard
5,22.0,prediction,2023-01-23T23:32:02.900Z,18,3.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),578,hard
5,22.0,prediction,2023-01-23T23:32:04.482Z,19,2.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),574,hard
5,22.0,prediction,2023-01-23T23:32:05.965Z,20,2.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),466,hard
5,22.0,prediction,2023-01-23T23:32:07.482Z,21,2.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),497,hard
5,22.0,prediction,2023-01-23T23:32:09.165Z,22,2.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),671,hard
5,22.0,prediction,2023-01-23T23:32:10.665Z,23,2.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),481,hard
5,22.0,prediction,2023-01-23T23:32:14.232Z,24,2.0,b,0.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),2540,hard
5,22.0,prediction,2023-01-23T23:32:15.898Z,25,0.0,a,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),639,hard
5,22.0,prediction,2023-01-23T23:32:17.349Z,26,3.0,b,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),438,hard
5,22.0,prediction,2023-01-23T23:32:19.915Z,27,3.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1549,hard
5,22.0,prediction,2023-01-23T23:32:21.465Z,28,2.0,b,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),531,hard
5,22.0,prediction,2023-01-23T23:32:24.398Z,29,1.0,b,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1914,hard
5,22.0,prediction,2023-01-23T23:32:26.132Z,30,1.0,b,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),723,hard
5,22.0,prediction,2023-01-23T23:32:27.614Z,31,1.0,b,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),470,hard
5,22.0,prediction,2023-01-23T23:32:29.897Z,32,3.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1271,hard
5,22.0,prediction,2023-01-23T23:32:31.781Z,33,2.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),860,hard
5,22.0,prediction,2023-01-23T23:32:33.448Z,34,2.0,b,0.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),650,hard
5,22.0,prediction,2023-01-23T23:32:34.798Z,35,0.0,b,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),330,hard
5,22.0,prediction,2023-01-23T23:32:46.765Z,36,3.0,a,0.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),10942,hard
5,22.0,prediction,2023-01-23T23:32:48.864Z,37,0.0,a,3.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1082,hard
5,22.0,prediction,2023-01-23T23:32:51.098Z,38,3.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1219,hard
5,22.0,prediction,2023-01-23T23:32:53.164Z,39,2.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1046,hard
5,22.0,prediction,2023-01-23T23:32:54.947Z,40,2.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),760,hard
5,22.0,prediction,2023-01-23T23:32:56.348Z,41,2.0,a,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),391,hard
5,22.0,prediction,2023-01-23T23:32:58.080Z,42,2.0,b,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),720,hard
5,22.0,prediction,2023-01-23T23:33:01.231Z,43,1.0,b,1.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),2126,hard
4,22.0,explanation,2023-01-23T23:32:23.434Z,1,3.0,b,2.0,interaction-with-a-chatbot-using-emoji,Experiment 1 (no preview),1300,hard
